country_code,month,inflation_yoy
RO,2011-04,8.4
RO,2011-05,8.5
RO,2011-06,8.0
RO,2011-07,4.9
RO,2011-08,4.3
RO,2011-09,3.5
RO,2011-10,3.6
RO,2011-11,3.5
RO,2011-12,3.2
RO,2012-01,2.8
RO,2012-02,2.7
RO,2012-03,2.5
RO,2012-04,1.9
RO,2012-05,2.0
RO,2012-06,2.2
RO,2012-07,3.1
RO,2012-08,4.0
RO,2012-09,5.4
RO,2012-10,5.0
RO,2012-11,4.4
RO,2012-12,4.6
RO,2013-01,5.1
RO,2013-02,4.9
RO,2013-03,4.4
RO,2013-04,4.4
RO,2013-05,4.4
RO,2013-06,4.5
RO,2013-07,3.4
RO,2013-08,2.6
RO,2013-09,1.1
RO,2013-10,1.2
RO,2013-11,1.3
RO,2013-12,1.3
RO,2014-01,1.2
RO,2014-02,1.3
RO,2014-03,1.3
RO,2014-04,1.6
RO,2014-05,1.3
RO,2014-06,0.9
RO,2014-07,1.5
RO,2014-08,1.3
RO,2014-09,1.8
RO,2014-10,1.8
RO,2014-11,1.5
RO,2014-12,1.0
RO,2015-01,0.5
RO,2015-02,0.4
RO,2015-03,0.8
RO,2015-04,0.6
RO,2015-05,1.3
RO,2015-06,-0.9
RO,2015-07,-1.4
RO,2015-08,-1.7
RO,2015-09,-1.5
RO,2015-10,-1.4
RO,2015-11,-0.9
RO,2015-12,-0.7
RO,2016-01,-1.5
RO,2016-02,-2.1
RO,2016-03,-2.4
RO,2016-04,-2.6
RO,2016-05,-3.0
RO,2016-06,-0.7
RO,2016-07,-0.3
RO,2016-08,0.3
RO,2016-09,-0.1
RO,2016-10,0.1
RO,2016-11,-0.2
RO,2016-12,-0.1
RO,2017-01,0.3
RO,2017-02,0.5
RO,2017-03,0.4
RO,2017-04,0.6
RO,2017-05,0.5
RO,2017-06,0.7
RO,2017-07,0.9
RO,2017-08,0.6
RO,2017-09,1.3
RO,2017-10,2.0
RO,2017-11,2.6
RO,2017-12,2.6
RO,2018-01,3.4
RO,2018-02,3.8
RO,2018-03,4.0
RO,2018-04,4.3
RO,2018-05,4.6
RO,2018-06,4.7
RO,2018-07,4.3
RO,2018-08,4.7
RO,2018-09,4.7
RO,2018-10,4.2
RO,2018-11,3.2
RO,2018-12,3.0
RO,2019-01,3.2
RO,2019-02,4.0
RO,2019-03,4.2
RO,2019-04,4.4
RO,2019-05,4.4
RO,2019-06,3.9
RO,2019-07,4.1
RO,2019-08,4.1
RO,2019-09,3.5
RO,2019-10,3.2
RO,2019-11,3.8
RO,2019-12,4.0
RO,2020-01,3.9
RO,2020-02,2.9
RO,2020-03,2.7
RO,2020-04,2.3
RO,2020-05,1.8
RO,2020-06,2.2
RO,2020-07,2.5
RO,2020-08,2.5
RO,2020-09,2.1
RO,2020-10,1.8
RO,2020-11,1.7
RO,2020-12,1.8
RO,2021-01,2.0
RO,2021-02,2.5
RO,2021-03,2.5
RO,2021-04,2.7
RO,2021-05,3.2
RO,2021-06,3.5
RO,2021-07,3.8
RO,2021-08,4.0
RO,2021-09,5.2
RO,2021-10,6.5
RO,2021-11,6.7
RO,2021-12,6.7
RO,2022-01,7.2
RO,2022-02,7.9
RO,2022-03,9.6
RO,2022-04,11.7
RO,2022-05,12.4
RO,2022-06,13.0
RO,2022-07,13.0
RO,2022-08,13.3
RO,2022-09,13.4
RO,2022-10,13.5
RO,2022-11,14.6
RO,2022-12,14.1
RO,2023-01,13.4
RO,2023-02,13.4
RO,2023-03,12.2
RO,2023-04,10.4
RO,2023-05,9.6
RO,2023-06,9.3
RO,2023-07,8.9
RO,2023-08,9.3
RO,2023-09,9.2
RO,2023-10,8.3
RO,2023-11,6.9
RO,2023-12,7.0
RO,2024-01,7.3
RO,2024-02,7.1
RO,2024-03,6.7
RO,2024-04,6.2
RO,2024-05,5.8
RO,2024-06,5.3
RO,2024-07,5.8
RO,2024-08,5.3
RO,2024-09,4.8
RO,2024-10,5.0
RO,2024-11,5.4
RO,2024-12,5.5
RO,2025-01,5.3
RO,2025-02,5.2
RO,2025-03,5.1
RO,2025-04,4.9
RO,2025-05,5.4
RO,2025-06,5.8
RO,2025-07,6.6
RO,2025-08,8.5
RO,2025-09,8.6
RO,2025-10,8.4
RO,2025-11,8.6
RO,2025-12,8.6
SE,1997-01,1.4
SE,1997-02,1.1
SE,1997-03,1.0
SE,1997-04,1.2
SE,1997-05,1.2
SE,1997-06,1.6
SE,1997-07,1.5
SE,1997-08,2.1
SE,1997-09,2.6
SE,1997-10,2.7
SE,1997-11,2.7
SE,1997-12,2.7
SE,1998-01,2.1
SE,1998-02,2.0
SE,1998-03,1.7
SE,1998-04,1.4
SE,1998-05,1.6
SE,1998-06,1.3
SE,1998-07,1.3
SE,1998-08,0.6
SE,1998-09,-0.1
SE,1998-10,0.1
SE,1998-11,0.1
SE,1998-12,0.1
SE,1999-01,0.1
SE,1999-02,0.2
SE,1999-03,0.5
SE,1999-04,0.3
SE,1999-05,0.3
SE,1999-06,0.5
SE,1999-07,0.2
SE,1999-08,0.8
SE,1999-09,1.1
SE,1999-10,1.0
SE,1999-11,0.8
SE,1999-12,1.1
SE,2000-01,1.0
SE,2000-02,1.4
SE,2000-03,1.3
SE,2000-04,1.0
SE,2000-05,1.3
SE,2000-06,1.3
SE,2000-07,1.3
SE,2000-08,1.3
SE,2000-09,1.2
SE,2000-10,1.3
SE,2000-11,1.8
SE,2000-12,1.3
SE,2001-01,1.6
SE,2001-02,1.5
SE,2001-03,1.8
SE,2001-04,2.9
SE,2001-05,3.1
SE,2001-06,2.9
SE,2001-07,2.8
SE,2001-08,3.0
SE,2001-09,3.4
SE,2001-10,3.0
SE,2001-11,2.9
SE,2001-12,3.2
SE,2002-01,2.9
SE,2002-02,2.8
SE,2002-03,2.9
SE,2002-04,2.3
SE,2002-05,1.6
SE,2002-06,1.7
SE,2002-07,1.7
SE,2002-08,1.6
SE,2002-09,1.2
SE,2002-10,1.7
SE,2002-11,1.4
SE,2002-12,1.7
SE,2003-01,2.6
SE,2003-02,3.3
SE,2003-03,3.0
SE,2003-04,2.3
SE,2003-05,1.9
SE,2003-06,2.0
SE,2003-07,2.4
SE,2003-08,2.3
SE,2003-09,2.3
SE,2003-10,2.0
SE,2003-11,2.0
SE,2003-12,1.8
SE,2004-01,1.2
SE,2004-02,0.1
SE,2004-03,0.4
SE,2004-04,1.0
SE,2004-05,1.5
SE,2004-06,1.1
SE,2004-07,1.2
SE,2004-08,1.1
SE,2004-09,1.1
SE,2004-10,1.5
SE,2004-11,1.1
SE,2004-12,0.9
SE,2005-01,0.5
SE,2005-02,1.2
SE,2005-03,0.6
SE,2005-04,0.5
SE,2005-05,0.2
SE,2005-06,0.8
SE,2005-07,0.7
SE,2005-08,1.1
SE,2005-09,1.1
SE,2005-10,0.9
SE,2005-11,1.2
SE,2005-12,1.2
SE,2006-01,1.2
SE,2006-02,1.0
SE,2006-03,1.4
SE,2006-04,1.8
SE,2006-05,1.9
SE,2006-06,1.9
SE,2006-07,1.7
SE,2006-08,1.6
SE,2006-09,1.2
SE,2006-10,1.2
SE,2006-11,1.5
SE,2006-12,1.5
SE,2007-01,1.6
SE,2007-02,1.7
SE,2007-03,1.6
SE,2007-04,1.6
SE,2007-05,1.2
SE,2007-06,1.3
SE,2007-07,1.4
SE,2007-08,1.2
SE,2007-09,1.6
SE,2007-10,1.9
SE,2007-11,2.4
SE,2007-12,2.5
SE,2008-01,3.0
SE,2008-02,2.9
SE,2008-03,3.3
SE,2008-04,3.2
SE,2008-05,3.7
SE,2008-06,4.0
SE,2008-07,3.8
SE,2008-08,4.1
SE,2008-09,4.2
SE,2008-10,3.5
SE,2008-11,2.4
SE,2008-12,2.1
SE,2009-01,2.1
SE,2009-02,2.2
SE,2009-03,1.9
SE,2009-04,1.8
SE,2009-05,1.7
SE,2009-06,1.6
SE,2009-07,1.8
SE,2009-08,1.9
SE,2009-09,1.4
SE,2009-10,1.8
SE,2009-11,2.4
SE,2009-12,2.8
SE,2010-01,2.7
SE,2010-02,2.8
SE,2010-03,2.5
SE,2010-04,2.1
SE,2010-05,1.8
SE,2010-06,1.6
SE,2010-07,1.4
SE,2010-08,1.1
SE,2010-09,1.5
SE,2010-10,1.6
SE,2010-11,1.7
SE,2010-12,2.1
SE,2011-01,1.4
SE,2011-02,1.2
SE,2011-03,1.4
SE,2011-04,1.8
SE,2011-05,1.7
SE,2011-06,1.5
SE,2011-07,1.6
SE,2011-08,1.6
SE,2011-09,1.5
SE,2011-10,1.1
SE,2011-11,1.1
SE,2011-12,0.4
SE,2012-01,0.8
SE,2012-02,1.0
SE,2012-03,1.1
SE,2012-04,1.0
SE,2012-05,0.9
SE,2012-06,0.9
SE,2012-07,0.7
SE,2012-08,0.9
SE,2012-09,1.0
SE,2012-10,1.2
SE,2012-11,0.8
SE,2012-12,1.0
SE,2013-01,0.6
SE,2013-02,0.5
SE,2013-03,0.5
SE,2013-04,0.0
SE,2013-05,0.3
SE,2013-06,0.5
SE,2013-07,0.8
SE,2013-08,0.8
SE,2013-09,0.5
SE,2013-10,0.2
SE,2013-11,0.3
SE,2013-12,0.4
SE,2014-01,0.2
SE,2014-02,0.1
SE,2014-03,-0.3
SE,2014-04,0.3
SE,2014-05,0.2
SE,2014-06,0.5
SE,2014-07,0.4
SE,2014-08,0.2
SE,2014-09,0.0
SE,2014-10,0.3
SE,2014-11,0.3
SE,2014-12,0.3
SE,2015-01,0.4
SE,2015-02,0.7
SE,2015-03,0.7
SE,2015-04,0.5
SE,2015-05,0.9
SE,2015-06,0.4
SE,2015-07,0.8
SE,2015-08,0.6
SE,2015-09,0.9
SE,2015-10,0.9
SE,2015-11,0.8
SE,2015-12,0.7
SE,2016-01,1.3
SE,2016-02,0.8
SE,2016-03,1.2
SE,2016-04,1.0
SE,2016-05,0.8
SE,2016-06,1.2
SE,2016-07,1.1
SE,2016-08,1.2
SE,2016-09,0.8
SE,2016-10,1.1
SE,2016-11,1.3
SE,2016-12,1.7
SE,2017-01,1.5
SE,2017-02,1.9
SE,2017-03,1.4
SE,2017-04,2.0
SE,2017-05,1.8
SE,2017-06,1.8
SE,2017-07,2.3
SE,2017-08,2.2
SE,2017-09,2.2
SE,2017-10,1.7
SE,2017-11,1.9
SE,2017-12,1.7
SE,2018-01,1.6
SE,2018-02,1.6
SE,2018-03,2.0
SE,2018-04,1.8
SE,2018-05,2.0
SE,2018-06,2.1
SE,2018-07,2.2
SE,2018-08,2.1
SE,2018-09,2.5
SE,2018-10,2.4
SE,2018-11,2.1
SE,2018-12,2.2
SE,2019-01,2.0
SE,2019-02,1.9
SE,2019-03,1.8
SE,2019-04,2.1
SE,2019-05,2.1
SE,2019-06,1.6
SE,2019-07,1.5
SE,2019-08,1.3
SE,2019-09,1.3
SE,2019-10,1.6
SE,2019-11,1.8
SE,2019-12,1.7
SE,2020-01,1.5
SE,2020-02,1.3
SE,2020-03,0.8
SE,2020-04,-0.2
SE,2020-05,0.1
SE,2020-06,0.9
SE,2020-07,0.7
SE,2020-08,1.0
SE,2020-09,0.6
SE,2020-10,0.4
SE,2020-11,0.2
SE,2020-12,0.6
SE,2021-01,1.9
SE,2021-02,1.8
SE,2021-03,2.1
SE,2021-04,2.8
SE,2021-05,2.4
SE,2021-06,1.8
SE,2021-07,1.8
SE,2021-08,2.5
SE,2021-09,3.0
SE,2021-10,3.3
SE,2021-11,3.9
SE,2021-12,4.5
SE,2022-01,3.9
SE,2022-02,4.4
SE,2022-03,6.3
SE,2022-04,6.6
SE,2022-05,7.5
SE,2022-06,8.9
SE,2022-07,8.3
SE,2022-08,9.5
SE,2022-09,10.3
SE,2022-10,9.8
SE,2022-11,10.1
SE,2022-12,10.8
SE,2023-01,9.6
SE,2023-02,9.7
SE,2023-03,8.1
SE,2023-04,7.7
SE,2023-05,6.7
SE,2023-06,6.3
SE,2023-07,6.3
SE,2023-08,4.5
SE,2023-09,3.7
SE,2023-10,4.0
SE,2023-11,3.3
SE,2023-12,1.9
SE,2024-01,3.4
SE,2024-02,2.6
SE,2024-03,2.3
SE,2024-04,2.4
SE,2024-05,2.5
SE,2024-06,1.4
SE,2024-07,1.7
SE,2024-08,1.3
SE,2024-09,1.2
SE,2024-10,1.6
SE,2024-11,2.0
SE,2024-12,1.6
SE,2025-01,2.0
SE,2025-02,2.8
SE,2025-03,2.1
SE,2025-04,2.1
SE,2025-05,2.3
SE,2025-06,2.9
SE,2025-07,3.1
SE,2025-08,3.4
SE,2025-09,3.2
SE,2025-10,3.1
SE,2025-11,2.2
SE,2025-12,2.1
SI,1997-01,8.9
SI,1997-02,8.4
SI,1997-03,7.2
SI,1997-04,6.9
SI,1997-05,7.9
SI,1997-06,7.8
SI,1997-07,8.2
SI,1997-08,8.9
SI,1997-09,9.1
SI,1997-10,8.8
SI,1997-11,9.0
SI,1997-12,8.8
SI,1998-01,8.9
SI,1998-02,9.1
SI,1998-03,9.5
SI,1998-04,9.1
SI,1998-05,8.4
SI,1998-06,8.2
SI,1998-07,7.6
SI,1998-08,7.7
SI,1998-09,7.1
SI,1998-10,6.8
SI,1998-11,6.5
SI,1998-12,6.4
SI,1999-01,6.1
SI,1999-02,5.6
SI,1999-03,5.1
SI,1999-04,4.6
SI,1999-05,4.2
SI,1999-06,4.3
SI,1999-07,6.0
SI,1999-08,6.7
SI,1999-09,7.4
SI,1999-10,7.6
SI,1999-11,7.8
SI,1999-12,8.0
SI,2000-01,7.8
SI,2000-02,8.4
SI,2000-03,9.0
SI,2000-04,9.3
SI,2000-05,9.1
SI,2000-06,9.8
SI,2000-07,8.9
SI,2000-08,8.3
SI,2000-09,9.0
SI,2000-10,9.1
SI,2000-11,9.8
SI,2000-12,8.9
SI,2001-01,8.5
SI,2001-02,8.8
SI,2001-03,9.0
SI,2001-04,9.1
SI,2001-05,10.0
SI,2001-06,9.8
SI,2001-07,9.1
SI,2001-08,8.8
SI,2001-09,8.3
SI,2001-10,8.1
SI,2001-11,7.2
SI,2001-12,7.1
SI,2002-01,8.4
SI,2002-02,8.0
SI,2002-03,7.6
SI,2002-04,8.4
SI,2002-05,7.6
SI,2002-06,6.9
SI,2002-07,7.5
SI,2002-08,7.7
SI,2002-09,7.2
SI,2002-10,7.0
SI,2002-11,6.5
SI,2002-12,7.1
SI,2003-01,6.7
SI,2003-02,6.4
SI,2003-03,6.3
SI,2003-04,5.3
SI,2003-05,5.5
SI,2003-06,6.2
SI,2003-07,6.1
SI,2003-08,5.6
SI,2003-09,5.0
SI,2003-10,4.9
SI,2003-11,5.2
SI,2003-12,4.7
SI,2004-01,4.0
SI,2004-02,3.6
SI,2004-03,3.5
SI,2004-04,3.6
SI,2004-05,3.9
SI,2004-06,3.9
SI,2004-07,3.8
SI,2004-08,3.7
SI,2004-09,3.4
SI,2004-10,3.4
SI,2004-11,3.8
SI,2004-12,3.3
SI,2005-01,2.3
SI,2005-02,2.8
SI,2005-03,3.2
SI,2005-04,2.7
SI,2005-05,2.1
SI,2005-06,1.7
SI,2005-07,1.9
SI,2005-08,1.8
SI,2005-09,3.1
SI,2005-10,3.1
SI,2005-11,2.0
SI,2005-12,2.4
SI,2006-01,2.6
SI,2006-02,2.3
SI,2006-03,2.0
SI,2006-04,2.8
SI,2006-05,3.4
SI,2006-06,3.0
SI,2006-07,1.9
SI,2006-08,3.1
SI,2006-09,2.5
SI,2006-10,1.6
SI,2006-11,2.5
SI,2006-12,3.0
SI,2007-01,2.8
SI,2007-02,2.3
SI,2007-03,2.7
SI,2007-04,2.9
SI,2007-05,3.2
SI,2007-06,3.8
SI,2007-07,4.0
SI,2007-08,3.5
SI,2007-09,3.6
SI,2007-10,5.1
SI,2007-11,5.8
SI,2007-12,5.7
SI,2008-01,6.4
SI,2008-02,6.3
SI,2008-03,6.6
SI,2008-04,6.2
SI,2008-05,6.2
SI,2008-06,6.8
SI,2008-07,6.9
SI,2008-08,6.0
SI,2008-09,5.5
SI,2008-10,4.8
SI,2008-11,2.9
SI,2008-12,1.8
SI,2009-01,1.4
SI,2009-02,2.1
SI,2009-03,1.6
SI,2009-04,1.1
SI,2009-05,0.5
SI,2009-06,0.2
SI,2009-07,-0.6
SI,2009-08,0.1
SI,2009-09,0.0
SI,2009-10,0.1
SI,2009-11,1.8
SI,2009-12,2.1
SI,2010-01,1.8
SI,2010-02,1.5
SI,2010-03,1.7
SI,2010-04,2.6
SI,2010-05,2.4
SI,2010-06,2.1
SI,2010-07,2.3
SI,2010-08,2.4
SI,2010-09,2.0
SI,2010-10,2.1
SI,2010-11,1.6
SI,2010-12,2.2
SI,2011-01,2.3
SI,2011-02,2.0
SI,2011-03,2.4
SI,2011-04,2.0
SI,2011-05,2.4
SI,2011-06,1.6
SI,2011-07,1.1
SI,2011-08,1.2
SI,2011-09,2.3
SI,2011-10,2.9
SI,2011-11,2.8
SI,2011-12,2.1
SI,2012-01,2.2
SI,2012-02,2.8
SI,2012-03,2.5
SI,2012-04,2.9
SI,2012-05,2.4
SI,2012-06,2.4
SI,2012-07,2.6
SI,2012-08,3.1
SI,2012-09,3.7
SI,2012-10,3.2
SI,2012-11,2.8
SI,2012-12,3.1
SI,2013-01,2.8
SI,2013-02,2.9
SI,2013-03,2.2
SI,2013-04,1.6
SI,2013-05,1.6
SI,2013-06,2.2
SI,2013-07,2.8
SI,2013-08,2.3
SI,2013-09,1.5
SI,2013-10,1.2
SI,2013-11,1.2
SI,2013-12,0.9
SI,2014-01,0.9
SI,2014-02,0.2
SI,2014-03,0.6
SI,2014-04,0.5
SI,2014-05,1.0
SI,2014-06,1.0
SI,2014-07,0.3
SI,2014-08,0.0
SI,2014-09,-0.1
SI,2014-10,0.0
SI,2014-11,0.0
SI,2014-12,-0.1
SI,2015-01,-0.7
SI,2015-02,-0.5
SI,2015-03,-0.4
SI,2015-04,-0.8
SI,2015-05,-0.8
SI,2015-06,-1.0
SI,2015-07,-0.7
SI,2015-08,-0.6
SI,2015-09,-1.0
SI,2015-10,-1.1
SI,2015-11,-0.9
SI,2015-12,-0.6
SI,2016-01,-0.8
SI,2016-02,-0.9
SI,2016-03,-0.9
SI,2016-04,-0.7
SI,2016-05,-0.5
SI,2016-06,0.0
SI,2016-07,-0.1
SI,2016-08,-0.2
SI,2016-09,0.2
SI,2016-10,0.7
SI,2016-11,0.7
SI,2016-12,0.6
SI,2017-01,1.5
SI,2017-02,2.5
SI,2017-03,2.0
SI,2017-04,1.7
SI,2017-05,1.5
SI,2017-06,0.9
SI,2017-07,1.2
SI,2017-08,1.4
SI,2017-09,1.4
SI,2017-10,1.3
SI,2017-11,1.4
SI,2017-12,1.9
SI,2018-01,1.7
SI,2018-02,1.4
SI,2018-03,1.5
SI,2018-04,1.9
SI,2018-05,2.2
SI,2018-06,2.3
SI,2018-07,2.1
SI,2018-08,2.0
SI,2018-09,2.2
SI,2018-10,2.3
SI,2018-11,2.1
SI,2018-12,1.4
SI,2019-01,1.2
SI,2019-02,1.3
SI,2019-03,1.6
SI,2019-04,1.8
SI,2019-05,1.6
SI,2019-06,1.9
SI,2019-07,2.0
SI,2019-08,2.4
SI,2019-09,1.7
SI,2019-10,1.5
SI,2019-11,1.4
SI,2019-12,2.0
SI,2020-01,2.3
SI,2020-02,2.0
SI,2020-03,0.7
SI,2020-04,-1.3
SI,2020-05,-1.4
SI,2020-06,-0.8
SI,2020-07,-0.3
SI,2020-08,-0.7
SI,2020-09,-0.7
SI,2020-10,-0.5
SI,2020-11,-1.1
SI,2020-12,-1.2
SI,2021-01,-0.9
SI,2021-02,-1.1
SI,2021-03,0.1
SI,2021-04,2.2
SI,2021-05,2.2
SI,2021-06,1.7
SI,2021-07,2.0
SI,2021-08,2.1
SI,2021-09,2.7
SI,2021-10,3.5
SI,2021-11,4.9
SI,2021-12,5.1
SI,2022-01,6.0
SI,2022-02,7.0
SI,2022-03,6.0
SI,2022-04,7.4
SI,2022-05,8.7
SI,2022-06,10.8
SI,2022-07,11.7
SI,2022-08,11.5
SI,2022-09,10.6
SI,2022-10,10.3
SI,2022-11,10.8
SI,2022-12,10.8
SI,2023-01,9.9
SI,2023-02,9.4
SI,2023-03,10.4
SI,2023-04,9.2
SI,2023-05,8.1
SI,2023-06,6.6
SI,2023-07,5.7
SI,2023-08,6.1
SI,2023-09,7.1
SI,2023-10,6.6
SI,2023-11,4.5
SI,2023-12,3.8
SI,2024-01,3.4
SI,2024-02,3.4
SI,2024-03,3.4
SI,2024-04,3.0
SI,2024-05,2.5
SI,2024-06,1.6
SI,2024-07,1.4
SI,2024-08,1.1
SI,2024-09,0.7
SI,2024-10,0.0
SI,2024-11,1.6
SI,2024-12,2.0
SI,2025-01,2.3
SI,2025-02,1.9
SI,2025-03,2.2
SI,2025-04,2.3
SI,2025-05,1.9
SI,2025-06,2.5
SI,2025-07,2.9
SI,2025-08,3.0
SI,2025-09,2.7
SI,2025-10,3.1
SI,2025-11,2.4
SI,2025-12,2.6
SK,1997-01,5.7
SK,1997-02,6.0
SK,1997-03,6.3
SK,1997-04,6.4
SK,1997-05,5.9
SK,1997-06,6.1
SK,1997-07,5.9
SK,1997-08,6.4
SK,1997-09,5.5
SK,1997-10,5.7
SK,1997-11,6.0
SK,1997-12,6.2
SK,1998-01,7.1
SK,1998-02,7.4
SK,1998-03,7.1
SK,1998-04,7.1
SK,1998-05,7.7
SK,1998-06,7.5
SK,1998-07,7.0
SK,1998-08,5.6
SK,1998-09,5.9
SK,1998-10,6.3
SK,1998-11,6.1
SK,1998-12,5.7
SK,1999-01,6.8
SK,1999-02,6.8
SK,1999-03,6.9
SK,1999-04,7.0
SK,1999-05,6.5
SK,1999-06,6.9
SK,1999-07,13.6
SK,1999-08,14.4
SK,1999-09,14.6
SK,1999-10,13.9
SK,1999-11,13.8
SK,1999-12,14.1
SK,2000-01,13.7
SK,2000-02,16.7
SK,2000-03,16.8
SK,2000-04,16.2
SK,2000-05,16.3
SK,2000-06,15.7
SK,2000-07,9.3
SK,2000-08,8.8
SK,2000-09,8.8
SK,2000-10,8.7
SK,2000-11,8.6
SK,2000-12,8.4
SK,2001-01,7.5
SK,2001-02,6.3
SK,2001-03,6.6
SK,2001-04,7.1
SK,2001-05,7.3
SK,2001-06,7.5
SK,2001-07,8.0
SK,2001-08,7.7
SK,2001-09,7.3
SK,2001-10,6.9
SK,2001-11,6.8
SK,2001-12,6.7
SK,2002-01,6.5
SK,2002-02,4.4
SK,2002-03,3.8
SK,2002-04,3.7
SK,2002-05,3.3
SK,2002-06,2.8
SK,2002-07,2.2
SK,2002-08,3.0
SK,2002-09,3.1
SK,2002-10,3.3
SK,2002-11,3.0
SK,2002-12,3.2
SK,2003-01,7.1
SK,2003-02,7.4
SK,2003-03,8.0
SK,2003-04,7.7
SK,2003-05,7.6
SK,2003-06,8.3
SK,2003-07,8.5
SK,2003-08,9.0
SK,2003-09,9.3
SK,2003-10,9.3
SK,2003-11,9.5
SK,2003-12,9.4
SK,2004-01,8.3
SK,2004-02,8.4
SK,2004-03,8.0
SK,2004-04,7.9
SK,2004-05,8.2
SK,2004-06,8.2
SK,2004-07,8.4
SK,2004-08,7.1
SK,2004-09,6.6
SK,2004-10,6.6
SK,2004-11,6.2
SK,2004-12,5.9
SK,2005-01,3.2
SK,2005-02,2.7
SK,2005-03,2.4
SK,2005-04,2.6
SK,2005-05,2.4
SK,2005-06,2.6
SK,2005-07,2.1
SK,2005-08,2.1
SK,2005-09,2.3
SK,2005-10,3.5
SK,2005-11,3.6
SK,2005-12,3.8
SK,2006-01,4.1
SK,2006-02,4.3
SK,2006-03,4.3
SK,2006-04,4.4
SK,2006-05,4.8
SK,2006-06,4.5
SK,2006-07,5.0
SK,2006-08,5.0
SK,2006-09,4.5
SK,2006-10,3.1
SK,2006-11,3.6
SK,2006-12,3.7
SK,2007-01,2.2
SK,2007-02,2.0
SK,2007-03,2.0
SK,2007-04,2.0
SK,2007-05,1.5
SK,2007-06,1.5
SK,2007-07,1.2
SK,2007-08,1.2
SK,2007-09,1.7
SK,2007-10,2.4
SK,2007-11,2.3
SK,2007-12,2.5
SK,2008-01,3.2
SK,2008-02,3.4
SK,2008-03,3.6
SK,2008-04,3.6
SK,2008-05,4.0
SK,2008-06,4.3
SK,2008-07,4.4
SK,2008-08,4.5
SK,2008-09,4.6
SK,2008-10,4.2
SK,2008-11,3.9
SK,2008-12,3.5
SK,2009-01,2.7
SK,2009-02,2.4
SK,2009-03,1.8
SK,2009-04,1.4
SK,2009-05,1.1
SK,2009-06,0.7
SK,2009-07,0.6
SK,2009-08,0.5
SK,2009-09,0.0
SK,2009-10,-0.1
SK,2009-11,0.0
SK,2009-12,0.0
SK,2010-01,-0.2
SK,2010-02,-0.2
SK,2010-03,0.3
SK,2010-04,0.7
SK,2010-05,0.7
SK,2010-06,0.7
SK,2010-07,1.0
SK,2010-08,1.1
SK,2010-09,1.1
SK,2010-10,1.0
SK,2010-11,1.0
SK,2010-12,1.3
SK,2011-01,3.2
SK,2011-02,3.5
SK,2011-03,3.8
SK,2011-04,3.9
SK,2011-05,4.2
SK,2011-06,4.1
SK,2011-07,3.8
SK,2011-08,4.1
SK,2011-09,4.4
SK,2011-10,4.6
SK,2011-11,4.8
SK,2011-12,4.6
SK,2012-01,4.0
SK,2012-02,4.0
SK,2012-03,3.9
SK,2012-04,3.7
SK,2012-05,3.4
SK,2012-06,3.7
SK,2012-07,3.8
SK,2012-08,3.8
SK,2012-09,3.8
SK,2012-10,3.9
SK,2012-11,3.5
SK,2012-12,3.4
SK,2013-01,2.5
SK,2013-02,2.3
SK,2013-03,1.9
SK,2013-04,1.7
SK,2013-05,1.8
SK,2013-06,1.7
SK,2013-07,1.6
SK,2013-08,1.4
SK,2013-09,1.1
SK,2013-10,0.7
SK,2013-11,0.5
SK,2013-12,0.4
SK,2014-01,0.0
SK,2014-02,-0.1
SK,2014-03,-0.2
SK,2014-04,-0.2
SK,2014-05,0.0
SK,2014-06,-0.1
SK,2014-07,-0.1
SK,2014-08,-0.2
SK,2014-09,-0.1
SK,2014-10,0.0
SK,2014-11,0.0
SK,2014-12,-0.1
SK,2015-01,-0.5
SK,2015-02,-0.6
SK,2015-03,-0.4
SK,2015-04,-0.1
SK,2015-05,-0.1
SK,2015-06,-0.1
SK,2015-07,-0.2
SK,2015-08,-0.2
SK,2015-09,-0.5
SK,2015-10,-0.5
SK,2015-11,-0.4
SK,2015-12,-0.5
SK,2016-01,-0.6
SK,2016-02,-0.3
SK,2016-03,-0.5
SK,2016-04,-0.4
SK,2016-05,-0.7
SK,2016-06,-0.7
SK,2016-07,-0.9
SK,2016-08,-0.8
SK,2016-09,-0.5
SK,2016-10,-0.3
SK,2016-11,-0.2
SK,2016-12,0.2
SK,2017-01,0.8
SK,2017-02,1.2
SK,2017-03,1.0
SK,2017-04,0.8
SK,2017-05,1.1
SK,2017-06,1.0
SK,2017-07,1.5
SK,2017-08,1.6
SK,2017-09,1.8
SK,2017-10,1.8
SK,2017-11,2.1
SK,2017-12,2.0
SK,2018-01,2.6
SK,2018-02,2.2
SK,2018-03,2.5
SK,2018-04,3.0
SK,2018-05,2.7
SK,2018-06,2.9
SK,2018-07,2.6
SK,2018-08,2.9
SK,2018-09,2.7
SK,2018-10,2.5
SK,2018-11,2.0
SK,2018-12,1.9
SK,2019-01,2.2
SK,2019-02,2.3
SK,2019-03,2.7
SK,2019-04,2.4
SK,2019-05,2.7
SK,2019-06,2.7
SK,2019-07,3.0
SK,2019-08,3.0
SK,2019-09,3.0
SK,2019-10,2.9
SK,2019-11,3.2
SK,2019-12,3.2
SK,2020-01,3.2
SK,2020-02,3.1
SK,2020-03,2.4
SK,2020-04,2.1
SK,2020-05,2.1
SK,2020-06,1.8
SK,2020-07,1.8
SK,2020-08,1.4
SK,2020-09,1.4
